,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
B cells_tumorfront_CD36,634.0,0.004320542983961048,0.8543884345388166,0.9097836675380854,0.9792021464089297
B cells_tumorfront_E-Cadherin,629.0,0.001930571885033483,0.911590569633075,0.9571954166965118,0.9792021464089297
B cells_tumorfront_VEGF,605.0,0.0040298794221872575,0.8550306821946405,0.8253594365629471,0.9792021464089297
B cells_tumorfront_pCREB,584.0,0.08104527046667737,0.49711720486169575,0.6386763633945038,0.8668239156911446
B cells_tumorfront_pNFkB,585.0,0.027081280668187532,0.3706414442584248,0.646086731868531,0.8553264098271341
B cells_tumorfront_GranzymeB,608.0,0.05225354824248643,0.44674396020911844,0.8538142753229042,0.8668239156911446
B cells_tumorfront_Ki67,579.0,0.004327087019768593,0.6283342907009843,0.5912152179156873,0.913150180257486
B cells_tumorfront_CD44,669.0,-0.11817897175439249,0.10180576975238238,0.5955783215980004,0.684545263302947
B cells_tumorfront_pERK,645.0,-0.002173230245290647,0.9085080468111844,0.8068343691950357,0.9792021464089297
B cells_tumorfront_pMAPKAPK2,646.0,-0.018634523194109742,0.6272680007891756,0.7982767127595127,0.913150180257486
B cells_tumorfront_pS6,598.0,0.1042409084568427,0.42695039991871964,0.7617927830894589,0.8668239156911446
CD8 T cells_intratumor_pp38,684.0,-0.002144703602444717,0.8994900867583979,0.49090580888414237,0.9792021464089297
CD8 T cells_intratumor_pSTAT1,709.0,-0.007466971086877126,0.5061461817161921,0.32733441047739986,0.871527921096351
CD8 T cells_intratumor_pSTAT3,693.5,-0.00491101002356531,0.5776118421998506,0.4243698402799283,0.8997071978418107
CD8 T cells_intratumor_CD36,857.0,-0.04799322605524202,0.01803336580883692,0.007106788708709161,0.5410009742651076
CD8 T cells_intratumor_E-Cadherin,748.0,-0.09926545201701109,0.26331834382550734,0.15276380489163616,0.7859630004514997
CD8 T cells_intratumor_VEGF,701.0,-0.038018308619434754,0.32562588696680694,0.37578540122142834,0.8243845933565215
CD8 T cells_intratumor_pCREB,684.0,-0.07123197041163243,0.6369832987249825,0.49090580888414237,0.9157643707198478
CD8 T cells_intratumor_pNFkB,743.0,-0.06441823539569691,0.5573091406261705,0.17007935555527365,0.8997071978418107
CD8 T cells_intratumor_GranzymeB,756.0,-0.10353375944535853,0.16306637740940905,0.12789435447122485,0.685848572277046
CD8 T cells_intratumor_Ki67,631.0,0.027118092346294018,0.3210936187955335,0.9399788792033457,0.8243845933565215
CD8 T cells_intratumor_CD44,752.0,-0.20293911239569806,0.07388696105247718,0.13990429496050727,0.684545263302947
CD8 T cells_intratumor_pERK,673.0,0.0050396909720595295,0.8690564640773104,0.574446549756778,0.9792021464089297
CD8 T cells_intratumor_pMAPKAPK2,630.0,0.008033939312625915,0.856332051099754,0.94922745733617,0.9792021464089297
CD8 T cells_intratumor_pS6,627.0,-0.02967182283883485,0.90349251745745,0.9769091983711546,0.9792021464089297
CD8 T cells_stromal_pp38,489.0,0.009256709498660837,0.3012059259832608,0.1201090171529209,0.8080692644198788
CD8 T cells_stromal_pSTAT1,655.0,-0.002603135979764623,0.5749684080651261,0.7244801369971258,0.8997071978418107
CD8 T cells_stromal_pSTAT3,530.0,0.0015657383548905099,0.8203477258473646,0.27990314900984514,0.9792021464089297
CD8 T cells_stromal_CD36,639.0,-0.007221653082536389,0.6777688188284268,0.8669249694030341,0.9272407293418217
CD8 T cells_stromal_E-Cadherin,556.0,0.004469719247333151,0.7190678410940399,0.4353631221632063,0.94042309681512
CD8 T cells_stromal_VEGF,494.0,0.015486583756366773,0.4467413215721493,0.134514319137913,0.8668239156911446
CD8 T cells_stromal_pCREB,438.0,0.11193524768119878,0.22417105797701542,0.03205812419612794,0.7355612839870818
CD8 T cells_stromal_pNFkB,464.0,0.02940525430314639,0.1438487658411688,0.06529427186275694,0.684545263302947
CD8 T cells_stromal_GranzymeB,529.0,0.06355119310796192,0.24636945500096433,0.274804087517604,0.7722027694060076
CD8 T cells_stromal_Ki67,588.5,0.010007989988049276,0.21342342554694554,0.6858430144951758,0.7138558557387019
CD8 T cells_stromal_CD44,751.0,-0.15276465233779807,0.03301890931157807,0.1437778946914969,0.5598383109751122
CD8 T cells_stromal_pERK,504.0,0.00964432687626518,0.4439661648305179,0.16728745825983726,0.8668239156911446
CD8 T cells_stromal_pMAPKAPK2,546.0,0.008479097765728277,0.7731008759600536,0.3704612576159614,0.9663760949500669
CD8 T cells_stromal_pS6,403.0,0.22617084249014685,0.017244403401183214,0.010829464506088503,0.5410009742651076
CD8 T cells_tumorfront_pp38,611.0,-0.0028036909085995265,0.7943318161739659,0.885141672372935,0.9792021464089297
CD8 T cells_tumorfront_pSTAT1,707.5,-0.005387793304154585,0.39282236791669134,0.337388497047555,0.8668239156911446
CD8 T cells_tumorfront_pSTAT3,590.0,0.0005035614117615272,0.9446755029704221,0.6986061607395433,0.9870399866289434
CD8 T cells_tumorfront_CD36,748.0,-0.034862036208966815,0.03090198735504758,0.15350921782353286,0.5598383109751122
CD8 T cells_tumorfront_E-Cadherin,681.5,-0.024734096386231835,0.5805253586074541,0.510048796572252,0.8997071978418107
CD8 T cells_tumorfront_VEGF,601.0,-0.0030773280122908253,0.9040430147823979,0.7948449238238261,0.9792021464089297
CD8 T cells_tumorfront_pCREB,554.0,0.07021360031147161,0.547291659603304,0.42187856745568075,0.8997071978418107
CD8 T cells_tumorfront_pNFkB,589.0,0.00540922361849,0.8517021160519116,0.6901112195003757,0.9792021464089297
CD8 T cells_tumorfront_GranzymeB,688.0,-0.031800506414087604,0.552816565662428,0.4630533983465511,0.8997071978418107
CD8 T cells_tumorfront_Ki67,675.5,0.0015545385933910041,0.9140394161025737,0.5554977653596351,0.979327945824186
CD8 T cells_tumorfront_CD44,779.0,-0.2048199877363442,0.017698039667503593,0.07418734569274332,0.5410009742651076
CD8 T cells_tumorfront_pERK,551.0,0.02208815760610114,0.21403728480677725,0.40212312848018295,0.7138558557387019
CD8 T cells_tumorfront_pMAPKAPK2,597.0,0.0037327900560794047,0.9095004283231382,0.7594194058573628,0.9792021464089297
CD8 T cells_tumorfront_pS6,542.0,0.16055814193800133,0.20828801009106587,0.34627322905630276,0.7138558557387019
Myeloid M1 macrophages_stromal_pp38,644.5,-0.003284183830886911,0.5994401076439739,0.8172161248486055,0.9116965091113983
Myeloid M1 macrophages_stromal_pSTAT1,708.5,-0.006563406003824594,0.13861846534603575,0.33167290670716887,0.684545263302947
Myeloid M1 macrophages_stromal_pSTAT3,565.5,0.0023998908026427457,0.6770910692872394,0.5026795719748947,0.9272407293418217
Myeloid M1 macrophages_stromal_CD36,789.0,-0.05404640091232643,0.03398561581493368,0.05730151521391568,0.5598383109751122
Myeloid M1 macrophages_stromal_E-Cadherin,627.0,-0.011550635915615212,0.39456681902241675,0.976951621341364,0.8668239156911446
Myeloid M1 macrophages_stromal_VEGF,524.0,0.02322361296631968,0.4011837386294539,0.2502067772474761,0.8668239156911446
Myeloid M1 macrophages_stromal_pCREB,473.0,0.07286591328123082,0.4623482198462442,0.08199673387975082,0.8668239156911446
Myeloid M1 macrophages_stromal_pNFkB,488.0,0.030549308148635712,0.24292036598620143,0.11737848564816289,0.7671169452195835
Myeloid M1 macrophages_stromal_GranzymeB,594.0,0.17982627020554176,0.18225081215502717,0.7331717161280784,0.7087531583806613
Myeloid M1 macrophages_stromal_Ki67,568.5,0.02604825141712784,0.13369610172449561,0.5249159847969525,0.684545263302947
Myeloid M1 macrophages_stromal_CD44,797.0,-0.13348211782949948,0.19279881407254607,0.04621177440733643,0.7138558557387019
Myeloid M1 macrophages_stromal_pERK,461.5,0.024516518571294735,0.08454375888038268,0.06118009488276218,0.684545263302947
Myeloid M1 macrophages_stromal_pMAPKAPK2,538.0,0.011267372402580272,0.7254242765632527,0.32312339906531407,0.943276149091536
Myeloid M1 macrophages_stromal_pS6,461.0,0.14818965744885781,0.13550878612587663,0.06039603825697721,0.684545263302947
Myeloid M1 macrophages_tumorfront_pp38,658.5,-0.004277420884371927,0.6464958799252923,0.6943815731856663,0.9157643707198478
Myeloid M1 macrophages_tumorfront_pSTAT1,713.0,-0.012493305325878494,0.09013588516745831,0.306351066615168,0.684545263302947
Myeloid M1 macrophages_tumorfront_pSTAT3,561.5,0.0037536546809501456,0.5791706060290904,0.4734787607068992,0.8997071978418107
Myeloid M1 macrophages_tumorfront_CD36,730.0,-0.058024761353593635,0.036204874935956824,0.22277405736429834,0.5598383109751122
Myeloid M1 macrophages_tumorfront_E-Cadherin,625.0,-0.002310741267148614,0.901299763629049,0.9953897472947997,0.9792021464089297
Myeloid M1 macrophages_tumorfront_VEGF,559.0,0.011995573837709134,0.6121831010139726,0.4560430047913203,0.9116965091113983
Myeloid M1 macrophages_tumorfront_pCREB,490.0,0.1102185492680785,0.3370688007114164,0.12288903724039862,0.8259161787646618
Myeloid M1 macrophages_tumorfront_pNFkB,562.0,0.009126479805390386,0.7757882820891382,0.47724942041750273,0.9668577996363146
Myeloid M1 macrophages_tumorfront_GranzymeB,595.0,0.0844987525542929,0.47214481900784755,0.7418887058302331,0.8668239156911446
Myeloid M1 macrophages_tumorfront_Ki67,571.5,0.010452202546055736,0.4624503574201787,0.5474832198033017,0.8668239156911446
Myeloid M1 macrophages_tumorfront_CD44,705.5,-0.18741833504848177,0.09567627162787631,0.3492400162153031,0.684545263302947
Myeloid M1 macrophages_tumorfront_pERK,513.0,0.02793160256545882,0.19439847138781802,0.20161422400942708,0.7138558557387019
Myeloid M1 macrophages_tumorfront_pMAPKAPK2,597.0,0.0006557095551277259,0.9854317896056353,0.7594213605382848,0.9956472673268011
Myeloid M1 macrophages_tumorfront_pS6,498.0,0.18158427573264535,0.14564486978771327,0.14697212290077816,0.684545263302947
Myeloid M2 macrophages_stromal_pp38,605.0,7.747169657115749e-05,0.9919918343815238,0.8307018898747699,0.9967382067948325
Myeloid M2 macrophages_stromal_pSTAT1,755.5,-0.005980184440227743,0.2090188882577238,0.12995917856535685,0.7138558557387019
Myeloid M2 macrophages_stromal_pSTAT3,597.0,0.002551504926079612,0.7104986551956028,0.7593939906706632,0.9383795498973699
Myeloid M2 macrophages_stromal_CD36,726.0,-0.05041683576688208,0.17887179505539227,0.24079615594810544,0.7021135880678949
Myeloid M2 macrophages_stromal_E-Cadherin,645.0,-0.009833687497905683,0.5071838884801705,0.8127257169292774,0.871527921096351
Myeloid M2 macrophages_stromal_VEGF,529.0,0.00984778241020226,0.5843184793000211,0.2747638452308233,0.9022564753897384
Myeloid M2 macrophages_stromal_pCREB,518.5,0.08606120022178676,0.41120242626504777,0.22497048647573525,0.8668239156911446
Myeloid M2 macrophages_stromal_pNFkB,594.5,0.011442055011933516,0.6995243503358299,0.7375238716706862,0.9356695131880528
Myeloid M2 macrophages_stromal_GranzymeB,588.0,0.01633429510582518,0.720991040891592,0.68161466040396,0.94042309681512
Myeloid M2 macrophages_stromal_Ki67,610.5,0.0010620451395097416,0.8447140577489392,0.8804617166866324,0.9792021464089297
Myeloid M2 macrophages_stromal_CD44,769.5,-0.12469256181163074,0.04116799709636449,0.0938026745602926,0.5962261648438995
Myeloid M2 macrophages_stromal_pERK,561.0,0.008955052654817969,0.6045933371608769,0.47011613669662644,0.9116965091113983
Myeloid M2 macrophages_stromal_pMAPKAPK2,660.5,-0.019111393194150644,0.5771279115757695,0.6773890497305104,0.8997071978418107
Myeloid M2 macrophages_stromal_pS6,471.5,0.19543818161344273,0.07230322557728153,0.0789919237643451,0.684545263302947
Myeloid M2 macrophages_tumorfront_pp38,738.5,-0.013896291472810907,0.2657303477716975,0.18738928659661025,0.7859630004514997
Myeloid M2 macrophages_tumorfront_pSTAT1,604.5,0.007651501994740059,0.45081295010143596,0.8259670382181359,0.8668239156911446
Myeloid M2 macrophages_tumorfront_pSTAT3,681.0,-0.0017873987915459078,0.8307137268524325,0.5132155844487046,0.9792021464089297
Myeloid M2 macrophages_tumorfront_CD36,716.0,-0.054847800705475874,0.13865778618321786,0.29010375744265426,0.684545263302947
Myeloid M2 macrophages_tumorfront_E-Cadherin,637.5,-0.002389585202398972,0.9084327784229789,0.8804985758816083,0.9792021464089297
Myeloid M2 macrophages_tumorfront_VEGF,511.0,0.019743651835297957,0.34118794841328437,0.19336479866504774,0.8283175626218465
Myeloid M2 macrophages_tumorfront_pCREB,509.0,0.15812310572332355,0.23367320015781767,0.18556524149500908,0.7491812524143773
Myeloid M2 macrophages_tumorfront_pNFkB,549.0,0.03033764070761144,0.4324669370348696,0.38904783140082544,0.8668239156911446
Myeloid M2 macrophages_tumorfront_GranzymeB,631.0,0.00392102755079432,0.95205251171826,0.9400946165360825,0.9870399866289434
Myeloid M2 macrophages_tumorfront_Ki67,643.5,0.00046073244535563274,0.9588388441538308,0.8236107625566772,0.9870399866289434
Myeloid M2 macrophages_tumorfront_CD44,741.0,-0.11109584517212143,0.08851748335492741,0.17800080909088,0.684545263302947
Myeloid M2 macrophages_tumorfront_pERK,609.5,0.006937871094160844,0.7588012554714302,0.8713822624740921,0.9611406265458582
Myeloid M2 macrophages_tumorfront_pMAPKAPK2,565.0,0.03770173357890694,0.4094061646911671,0.49881307309181844,0.8668239156911446
Myeloid M2 macrophages_tumorfront_pS6,495.0,0.25079157157443055,0.10237220797933455,0.1373647584553692,0.684545263302947
Myeloid Granulocytes_stromal_pp38,611.0,-0.00659539335725505,0.6964900483791321,0.8850267480664624,0.9345872853649696
Myeloid Granulocytes_stromal_pSTAT1,623.5,-0.0004736721255428414,0.9402649018480003,1.0,0.9870399866289434
Myeloid Granulocytes_stromal_pSTAT3,492.0,0.01201000637752491,0.2095746825436019,0.12767939327247857,0.7138558557387019
Myeloid Granulocytes_stromal_CD36,733.0,-0.06917053327513642,0.07802055789555874,0.20968115967748324,0.684545263302947
Myeloid Granulocytes_stromal_E-Cadherin,609.0,-0.01288348762615299,0.5361640139287973,0.8668619254005281,0.8997071978418107
Myeloid Granulocytes_stromal_VEGF,512.0,0.013097265863225085,0.4964816964462161,0.1973499357585612,0.8668239156911446
Myeloid Granulocytes_stromal_pCREB,515.0,0.0940638760061967,0.4134057034867923,0.20976145445763572,0.8668239156911446
Myeloid Granulocytes_stromal_pNFkB,471.0,0.05303636674097076,0.08337710503322679,0.07780421061476592,0.684545263302947
Myeloid Granulocytes_stromal_GranzymeB,328.0,0.8259871870758694,0.00031461411911540066,0.0006357729760718649,0.13213793002846827
Myeloid Granulocytes_stromal_Ki67,300.0,0.11417502149651115,0.00116342412129736,0.0001832055884456657,0.2443190654724456
Myeloid Granulocytes_stromal_CD44,791.0,-0.11326304785951866,0.015691998189934744,0.05422682075573093,0.5410009742651076
Myeloid Granulocytes_stromal_pERK,452.0,0.027930466497519818,0.07807117067074926,0.04742189455589404,0.684545263302947
Myeloid Granulocytes_stromal_pMAPKAPK2,573.0,0.014139286453292405,0.6557685224099362,0.5593803478303806,0.9157643707198478
Myeloid Granulocytes_stromal_pS6,465.0,0.1963076624595972,0.07100153481316351,0.06692103756822436,0.684545263302947
Myeloid Granulocytes_tumorfront_pp38,730.5,-0.021864192475799238,0.14844045966888308,0.21681668028833145,0.684545263302947
Myeloid Granulocytes_tumorfront_pSTAT1,739.5,-0.011955437175748644,0.1636902401835167,0.1716073744582196,0.685848572277046
Myeloid Granulocytes_tumorfront_pSTAT3,591.0,0.0009027528304152571,0.9229979821887175,0.7056205749643591,0.9801680554700639
Myeloid Granulocytes_tumorfront_CD36,764.0,-0.061952975270177846,0.19691155757983547,0.10529250287279297,0.7138558557387019
Myeloid Granulocytes_tumorfront_E-Cadherin,673.0,-0.003973586507630675,0.8751190848606971,0.572951044497854,0.9792021464089297
Myeloid Granulocytes_tumorfront_VEGF,648.5,-0.011683977986274408,0.5611002032591768,0.7802871210277811,0.8997071978418107
Myeloid Granulocytes_tumorfront_pCREB,647.0,-0.07496857029143167,0.5706637441821043,0.7939034908682939,0.8997071978418107
Myeloid Granulocytes_tumorfront_pNFkB,590.0,0.008610533964570344,0.801099732302526,0.6966767473227278,0.9792021464089297
Myeloid Granulocytes_tumorfront_GranzymeB,543.0,0.3830521818372681,0.14793103945403438,0.349954804965422,0.684545263302947
Myeloid Granulocytes_tumorfront_Ki67,570.5,0.06933004222339863,0.10858069470881024,0.5356349891666943,0.684545263302947
Myeloid Granulocytes_tumorfront_CD44,788.5,-0.17407906177990684,0.009554517500765013,0.056634198962760195,0.5410009742651076
Myeloid Granulocytes_tumorfront_pERK,675.5,-0.005886440110037999,0.7536969810544918,0.5523676628590222,0.9592507031602623
Myeloid Granulocytes_tumorfront_pMAPKAPK2,775.0,-0.07620450201972326,0.02859193402067944,0.08025353568280452,0.5598383109751122
Myeloid Granulocytes_tumorfront_pS6,622.0,0.004863276733628741,0.9753599588006182,0.9861044730292188,0.9956472673268011
Myeloid DCs_stromal_pp38,516.5,0.006039114160554339,0.5603320211197464,0.21363603343145443,0.8997071978418107
Myeloid DCs_stromal_pSTAT1,551.5,-0.000779644496486976,0.8953783570836058,0.40151723250110305,0.9792021464089297
Myeloid DCs_stromal_pSTAT3,592.0,0.00029270979251590223,0.9724728084593179,0.7145544289421805,0.9956472673268011
Myeloid DCs_stromal_CD36,614.5,0.0011539869759404353,0.9684290766556033,0.9168477097504232,0.9944748464434068
Myeloid DCs_stromal_E-Cadherin,558.0,-0.004225081876451431,0.806424317547691,0.4476999322829762,0.9792021464089297
Myeloid DCs_stromal_VEGF,525.0,0.008573329958974502,0.5422694371955843,0.2527592547052806,0.8997071978418107
Myeloid DCs_stromal_pCREB,523.0,0.10076680763921253,0.37024310919069603,0.24403355262633963,0.8553264098271341
Myeloid DCs_stromal_pNFkB,533.0,0.022958640067219593,0.4695162145976963,0.2941563896084983,0.8668239156911446
Myeloid DCs_stromal_GranzymeB,637.0,-0.028740865361127965,0.6547360852741804,0.8847929658495242,0.9157643707198478
Myeloid DCs_stromal_Ki67,540.0,-0.00012850593448816144,0.9884737331806284,0.3250615578212981,0.9956472673268011
Myeloid DCs_stromal_CD44,802.5,-0.12217804854168465,0.009919982450936555,0.03893198992968145,0.5410009742651076
Myeloid DCs_stromal_pERK,599.0,0.003890845326579878,0.8708946618717344,0.776052596386797,0.9792021464089297
Myeloid DCs_stromal_pMAPKAPK2,560.0,0.006186860468290367,0.8982653477471225,0.461687002875551,0.9792021464089297
Myeloid DCs_stromal_pS6,534.0,0.10817649638751126,0.4442600993421605,0.29952361020011653,0.8668239156911446
Myeloid DCs_tumorfront_pp38,620.0,0.0008026771589760492,0.9563960085667642,0.9670965065048852,0.9870399866289434
Myeloid DCs_tumorfront_pSTAT1,705.0,-0.009731688620569067,0.2900560170137798,0.3369764187133083,0.8067783254687916
Myeloid DCs_tumorfront_pSTAT3,652.5,0.0011271871516991896,0.9004206627398048,0.7374832127785629,0.9792021464089297
Myeloid DCs_tumorfront_CD36,745.0,-0.04724182415257436,0.1764237362940648,0.15555460907407842,0.6990374456934643
Myeloid DCs_tumorfront_E-Cadherin,650.0,-0.004818994039410954,0.7621770179334579,0.7631660673399925,0.9611406265458582
Myeloid DCs_tumorfront_VEGF,600.0,0.002203827710353108,0.8659624270152513,0.781806968110954,0.9792021464089297
Myeloid DCs_tumorfront_pCREB,633.0,-0.019668445395566114,0.8810675196248321,0.9202023479568464,0.9792021464089297
Myeloid DCs_tumorfront_pNFkB,636.0,-0.015412345386559195,0.7416884098379721,0.8921880459261685,0.948652469727864
Myeloid DCs_tumorfront_GranzymeB,623.0,0.013215329635416717,0.8136660421825291,0.9952981950647394,0.9792021464089297
Myeloid DCs_tumorfront_Ki67,660.5,-0.005565003679893547,0.5578565382260028,0.6696574013192003,0.8997071978418107
Myeloid DCs_tumorfront_CD44,760.0,-0.07744631365026783,0.09077806814025037,0.11027272850390471,0.684545263302947
Myeloid DCs_tumorfront_pERK,658.0,0.010659458659320331,0.62202928266034,0.692208763035216,0.913150180257486
Myeloid DCs_tumorfront_pMAPKAPK2,630.0,0.003561890206948526,0.9361472831325695,0.9483160435245446,0.9854181927711257
Myeloid DCs_tumorfront_pS6,639.0,0.00043861612950280016,0.9979579914871145,0.8643076584197578,0.9979579914871145
Myeloid Monocytes_stromal_pp38,650.0,-0.007084679742574512,0.48155619513664183,0.7682273706057055,0.8668239156911446
Myeloid Monocytes_stromal_pSTAT1,680.0,-0.0051876769383714175,0.3194732930463923,0.5210852458347973,0.8243845933565215
Myeloid Monocytes_stromal_pSTAT3,580.5,0.002569952607737361,0.6831613960951317,0.6192344725825794,0.9288215702835164
Myeloid Monocytes_stromal_CD36,639.0,-0.00758199366440615,0.8906286869145603,0.8669249694030341,0.9792021464089297
Myeloid Monocytes_stromal_E-Cadherin,558.5,0.02917616514088485,0.33551057093172043,0.45255467703034136,0.8259161787646618
Myeloid Monocytes_stromal_VEGF,463.5,0.017083809941025194,0.26475902992029654,0.06445547993609864,0.7859630004514997
Myeloid Monocytes_stromal_pCREB,486.0,0.08910942744179495,0.4866792355597721,0.11206379345459697,0.8668239156911446
Myeloid Monocytes_stromal_pNFkB,541.0,0.018639768410992158,0.4795849886684651,0.3403920188510102,0.8668239156911446
Myeloid Monocytes_stromal_GranzymeB,594.0,0.007517699431734304,0.8858466269933518,0.7331717161280784,0.9792021464089297
Myeloid Monocytes_stromal_Ki67,629.0,-0.0006027019376554366,0.9293965685385449,0.9584264773340702,0.9827111797462352
Myeloid Monocytes_stromal_CD44,769.0,-0.13932863851066618,0.03732255406500748,0.0949433622451961,0.5598383109751122
Myeloid Monocytes_stromal_pERK,472.0,0.020144037795219352,0.15086922264904407,0.07998510632017909,0.684545263302947
Myeloid Monocytes_stromal_pMAPKAPK2,653.0,-0.018978044123965143,0.5666842799051832,0.7418887058302331,0.8997071978418107
Myeloid Monocytes_stromal_pS6,445.0,0.29438393284318043,0.01801425553496646,0.03913245578060386,0.5410009742651076
Myeloid Monocytes_tumorfront_pp38,575.5,0.002554937836945645,0.8026184971966381,0.5790679245141077,0.9792021464089297
Myeloid Monocytes_tumorfront_pSTAT1,711.0,-0.010169444613083736,0.2785067103872949,0.3173462248615013,0.8001504593712753
Myeloid Monocytes_tumorfront_pSTAT3,617.5,-0.0008315976784862358,0.9103213425951462,0.944704292715548,0.9792021464089297
Myeloid Monocytes_tumorfront_CD36,694.5,-0.04731019307671033,0.25306830910057726,0.41854703160385887,0.7784641136837452
Myeloid Monocytes_tumorfront_E-Cadherin,638.0,-0.00419766925774441,0.8244901247276238,0.8760214640138564,0.9792021464089297
Myeloid Monocytes_tumorfront_VEGF,529.5,0.009050967734048107,0.6216118319987161,0.27731136349485974,0.913150180257486
Myeloid Monocytes_tumorfront_pCREB,491.5,0.14136921849943096,0.27141857698348754,0.12714980488312347,0.7971734428885647
Myeloid Monocytes_tumorfront_pNFkB,535.5,0.028771576839928953,0.4179847331278873,0.30913648099514657,0.8668239156911446
Myeloid Monocytes_tumorfront_GranzymeB,629.5,-0.0033130452459918525,0.9549997080384174,0.9539224714043301,0.9870399866289434
Myeloid Monocytes_tumorfront_Ki67,575.5,0.006125055674690072,0.43610584258392526,0.5776447363537744,0.8668239156911446
Myeloid Monocytes_tumorfront_CD44,732.5,-0.1219355733743277,0.062434908314920504,0.2119995994362568,0.684545263302947
Myeloid Monocytes_tumorfront_pERK,543.5,0.013859035882368698,0.49200002143752,0.35488680997411415,0.8668239156911446
Myeloid Monocytes_tumorfront_pMAPKAPK2,575.0,0.004069878461392007,0.9115812297542542,0.5751404038149593,0.9792021464089297
Myeloid Monocytes_tumorfront_pS6,513.5,0.14503551416554283,0.28208381484770134,0.20365800203354156,0.8005081232164497
